시도,시군구,업종대분류,사업장수,가입자수,고지금액,신규취득,상실,영세비중,인당보험료,이직률,평균규모,신호_저임금,신호_이직률,신호_영세성,위험점수,위험백분위,체불_전체,체불_2025이후
광주,서구,숙박음식점업,108,1151,278155620,105,75,0.26851851851851855,241664.3092962641,0.07819287576020852,10.657407407407407,1.472,1.455,-0.232,0.8985,91.6,0,0
서울,금천구,부동산업,144,4405,1217153760,279,290,0.4305555555555556,276311.86379114643,0.06458569807037458,30.59027777777778,0.766,0.939,0.988,0.8976,91.5,0,0
부산,동래구,건설업,315,2319,764084300,272,90,0.4857142857142857,329488.70202673564,0.07805088400172489,7.3619047619047615,-0.161,1.45,1.404,0.8974,91.5,1,0
서울,관악구,건설업,209,1379,461461740,130,73,0.5167464114832536,334635.0543872371,0.07360406091370558,6.598086124401914,-0.243,1.281,1.637,0.8918,91.4,3,2
전남,무안군,건설업,291,2080,673517040,220,105,0.47079037800687284,323806.26923076925,0.078125,7.147766323024055,-0.07,1.453,1.291,0.8915,91.4,1,1
전남,해남군,기타,133,1204,287579200,54,41,0.45112781954887216,238853.1561461794,0.03945182724252492,9.052631578947368,1.534,-0.016,1.143,0.8869,91.3,0,0
경남,창원시,건설업,1258,9109,3033576360,1017,528,0.4546899841017488,333030.6685695466,0.08480623559117356,7.240858505564388,-0.218,1.707,1.17,0.8863,91.2,3,0
경기,오산시,건설업,319,3309,1179152960,554,172,0.3761755485893417,356347.2227258991,0.10970081595648232,10.373040752351097,-0.574,2.652,0.579,0.8856,91.2,0,0
서울,관악구,숙박음식점업,103,987,257463760,76,73,0.3300970873786408,260854.87335359675,0.07548125633232017,9.58252427184466,1.07,1.352,0.232,0.8845,91.1,5,2
충남,천안시,숙박음식점업,166,1936,489385780,162,112,0.3313253012048193,252781.9111570248,0.07076446280991736,11.662650602409638,1.235,1.173,0.241,0.8831,91.1,1,1
서울,동작구,숙박음식점업,62,639,154088580,62,30,0.2903225806451613,241140.18779342723,0.07198748043818466,10.306451612903226,1.484,1.22,-0.068,0.8784,91.0,1,0
강원,인제군,건설업,170,1070,316323340,119,44,0.4117647058823529,295629.2897196262,0.07616822429906542,6.294117647058823,0.41,1.379,0.847,0.8784,91.0,0,0
경기,부천시,건설업,717,6229,2295983600,979,320,0.42398884239888424,368595.85808315943,0.10427034837052497,8.687587168758716,-0.752,2.446,0.939,0.8775,90.9,5,2
서울,강동구,숙박음식점업,98,778,199780660,48,60,0.3469387755102041,256787.48071979434,0.06940874035989718,7.938775510204081,1.152,1.122,0.358,0.8775,90.9,0,0
경북,구미시,숙박음식점업,56,654,160600800,53,50,0.26785714285714285,245566.9724770642,0.07874617737003058,11.678571428571429,1.388,1.476,-0.237,0.8757,90.8,1,1
전북,완주군,건설업,351,2580,819804620,293,155,0.4074074074074074,317753.72868217056,0.08682170542635659,7.35042735042735,0.03,1.783,0.814,0.8756,90.8,0,0
전북,정읍시,부동산업,42,998,295780640,53,45,0.5476190476190477,296373.3867735471,0.04909819639278557,23.761904761904763,0.397,0.35,1.87,0.8723,90.7,0,0
전남,무안군,도소매업,102,708,192052000,22,49,0.4803921568627451,271259.88700564974,0.05014124293785311,6.9411764705882355,0.863,0.39,1.363,0.8722,90.7,0,0
충남,홍성군,건설업,258,1949,651066840,233,89,0.46124031007751937,334051.7393535146,0.08260646485377117,7.554263565891473,-0.234,1.623,1.219,0.8695,90.6,1,0
전남,순천시,건설업,511,3639,1133275740,345,209,0.44422700587084146,311425.045342127,0.07611981313547678,7.12133072407045,0.136,1.377,1.091,0.8679,90.5,1,0
경기,양주시,숙박음식점업,67,700,166063160,58,40,0.2835820895522388,237233.08571428573,0.07,10.447761194029852,1.57,1.144,-0.119,0.8651,90.5,1,0
대구,동구,건설업,363,3351,1039624320,301,149,0.48484848484848486,310243.00805729633,0.06714413607878246,9.231404958677686,0.156,1.036,1.397,0.8629,90.4,1,0
서울,서대문구,숙박음식점업,112,936,234281300,52,58,0.375,250300.5341880342,0.05876068376068376,8.357142857142858,1.287,0.717,0.57,0.858,90.4,0,0
서울,노원구,숙박음식점업,69,1768,340199800,111,78,0.21739130434782608,192420.70135746605,0.05345022624434389,25.6231884057971,2.673,0.516,-0.617,0.8571,90.3,1,1
충남,천안시,교육서비스업,59,935,192738800,20,15,0.4406779661016949,206137.75401069518,0.01871657754010695,15.847457627118644,2.31,-0.804,1.064,0.8568,90.3,0,0
부산,금정구,건설업,288,2148,706970100,224,87,0.4965277777777778,329129.46927374305,0.07239292364990689,7.458333333333333,-0.156,1.235,1.485,0.8549,90.2,3,0
부산,부산진구,건설업,334,3291,1177892760,376,231,0.4550898203592814,357913.32725615316,0.09222120935885748,9.853293413173652,-0.597,1.988,1.173,0.8547,90.2,2,0
서울,노원구,협회수리개인,82,827,183448600,31,45,0.35365853658536583,221824.18379685612,0.045949214026602174,10.085365853658537,1.924,0.231,0.409,0.8544,90.1,0,0
전남,고흥군,제조업,67,609,170221860,29,90,0.2537313432835821,279510.4433497537,0.09770114942528736,9.08955223880597,0.706,2.196,-0.344,0.8528,90.1,0,0
충남,논산시,건설업,307,2061,656736640,197,112,0.4592833876221498,318649.50994662783,0.07496360989810771,6.713355048859935,0.015,1.333,1.204,0.8507,90.0,1,0
전남,진도군,건설업,86,558,147762780,39,17,0.45348837209302323,264807.8494623656,0.05017921146953405,6.488372093023256,0.99,0.391,1.161,0.8475,90.0,0,0
경기,의정부시,건설업,339,2864,1037410940,415,137,0.43952802359882004,362224.4902234637,0.09636871508379888,8.448377581120944,-0.66,2.146,1.056,0.8471,89.9,1,0
경기,동두천시,부동산업,32,1320,328869320,29,24,0.5625,249143.42424242425,0.020075757575757577,41.25,1.312,-0.752,1.982,0.847,89.9,0,0
서울,마포구,숙박음식점업,439,4184,1107097880,337,307,0.31662870159453305,264602.7437858509,0.07695984703632887,9.530751708428246,0.994,1.409,0.13,0.8444,89.8,1,0
강원,동해시,건설업,196,1553,531666920,158,104,0.45918367346938777,342348.30650354153,0.08435286542176433,7.923469387755102,-0.363,1.689,1.204,0.8434,89.7,0,0
광주,동구,교육서비스업,19,927,174976620,51,24,0.2631578947368421,188755.7928802589,0.040453074433656956,48.78947368421053,2.774,0.022,-0.273,0.8411,89.7,0,0
인천,계양구,건설업,282,2702,1007611100,488,131,0.36524822695035464,372913.06439674314,0.11454478164322723,9.581560283687944,-0.814,2.836,0.496,0.8397,89.6,1,0
경기,의정부시,숙박음식점업,91,834,215045340,75,82,0.2087912087912088,257848.12949640286,0.09412470023980815,9.164835164835164,1.131,2.061,-0.682,0.8364,89.6,0,0
강원,원주시,건설업,679,5232,1768069020,557,318,0.45066273932253315,337933.68119266053,0.08362003058103976,7.705449189985273,-0.295,1.662,1.14,0.8355,89.5,2,1
충남,공주시,건설업,366,2775,920504040,281,174,0.4426229508196721,331713.16756756755,0.08198198198198198,7.581967213114754,-0.197,1.599,1.079,0.8272,89.5,1,0
대구,수성구,숙박음식점업,122,1644,392336840,119,139,0.22950819672131148,238647.71289537713,0.07846715328467153,13.475409836065573,1.538,1.466,-0.526,0.8261,89.4,0,0
경기,시흥시,숙박음식점업,113,991,266415580,91,69,0.3008849557522124,268835.09586276487,0.08072653884964683,8.769911504424778,0.911,1.552,0.012,0.8247,89.4,1,1
서울,광진구,부동산업,114,2526,613404500,126,46,0.4649122807017544,242836.30245447348,0.034045922406967535,22.157894736842106,1.447,-0.222,1.247,0.824,89.3,0,0
경기,여주시,건설업,295,2277,783953660,281,107,0.45084745762711864,344292.3407992973,0.08519982433025912,7.71864406779661,-0.393,1.722,1.141,0.8232,89.3,0,0
경기,김포시,숙박음식점업,99,812,217639460,61,75,0.2828282828282828,268028.89162561577,0.08374384236453201,8.202020202020202,0.927,1.666,-0.124,0.8228,89.2,1,0
서울,광진구,숙박음식점업,119,985,257542860,79,68,0.31092436974789917,261464.83248730964,0.07461928934010152,8.277310924369749,1.057,1.32,0.087,0.8214,89.2,0,0
충북,청주시,교육서비스업,69,607,144980880,30,26,0.391304347826087,238848.23723228995,0.04612850082372323,8.797101449275363,1.534,0.237,0.693,0.8213,89.1,0,0
인천,서구,숙박음식점업,106,928,242385760,76,68,0.29245283018867924,261191.55172413794,0.07758620689655173,8.754716981132075,1.063,1.432,-0.052,0.8144,89.1,1,0
경기,안산시,정보통신업,101,1001,290167560,53,35,0.5346534653465347,289877.6823176823,0.04395604395604396,9.910891089108912,0.514,0.155,1.772,0.8135,89.0,0,0
경남,양산시,숙박음식점업,61,576,158447800,56,37,0.3114754098360656,275082.9861111111,0.08072916666666667,9.442622950819672,0.79,1.552,0.091,0.8109,88.9,0,0
울산,남구,건설업,607,7939,3102673760,1513,438,0.3443163097199341,390814.17810807406,0.12287441743292606,13.079077429983526,-1.061,3.153,0.339,0.8103,88.9,2,0
전남,강진군,건설업,99,603,165779560,36,39,0.40404040404040403,274924.6434494196,0.06218905472636816,6.090909090909091,0.793,0.847,0.788,0.8096,88.8,1,0
전남,영암군,건설업,210,1564,501555780,97,75,0.5476190476190477,320687.8388746803,0.054987212276214836,7.447619047619048,-0.019,0.574,1.87,0.8084,88.8,0,0
서울,동대문구,숙박음식점업,76,647,157622540,44,44,0.2894736842105263,243620.61823802165,0.06800618238021638,8.513157894736842,1.43,1.068,-0.074,0.8079,88.7,0,0
경북,청송군,건설업,123,660,179973380,38,29,0.45528455284552843,272686.9393939394,0.05075757575757576,5.365853658536586,0.836,0.413,1.174,0.8078,88.7,0,0
서울,양천구,숙박음식점업,67,609,156278520,40,53,0.2835820895522388,256614.97536945812,0.07635467980295567,9.08955223880597,1.156,1.386,-0.119,0.8076,88.6,0,0
서울,송파구,협회수리개인,212,4522,1168682720,358,229,0.3443396226415094,258443.76824413976,0.06490490933215391,21.330188679245282,1.118,0.951,0.339,0.8026,88.6,0,0
경기,화성시,건설업,1591,17693,6264123920,2279,1110,0.40791954745443115,354045.3241394902,0.09577233934324308,11.120678818353237,-0.54,2.123,0.818,0.8003,88.5,10,2
대전,중구,건설업,360,3690,1339619020,527,152,0.4444444444444444,363040.38482384826,0.09200542005420054,10.25,-0.672,1.98,1.093,0.8002,88.5,1,0
경기,포천시,건설업,334,2026,691289820,187,105,0.5,341209.1905231984,0.07206317867719644,6.065868263473054,-0.345,1.223,1.511,0.7961,88.4,0,0
전북,전주시,건설업,1223,9615,3093639580,992,555,0.41618969746524936,321751.386375455,0.08044721788871555,7.861815208503679,-0.036,1.541,0.88,0.795,88.4,1,0
경기,용인시,건설업,1599,30580,12541002680,6113,1450,0.3677298311444653,410104.73119686067,0.1236592544146501,19.12445278298937,-1.315,3.183,0.515,0.7943,88.3,4,2
서울,양천구,건설업,251,1709,568006220,132,108,0.4900398406374502,332361.7437097718,0.07021650087770626,6.808764940239044,-0.207,1.152,1.436,0.7938,88.3,3,2
경남,창원시,숙박음식점업,162,1746,431550140,118,105,0.3148148148148148,247165.0286368843,0.0638602520045819,10.777777777777779,1.354,0.911,0.116,0.7937,88.2,2,0
서울,서대문구,협회수리개인,80,868,217971420,36,45,0.4125,251119.1474654378,0.04665898617511521,10.85,1.27,0.258,0.852,0.7932,88.1,0,0
경남,고성군,건설업,177,1677,600435260,244,66,0.4293785310734463,358041.29994036973,0.09242695289206918,9.474576271186441,-0.599,1.996,0.979,0.7921,88.1,0,0
전남,보성군,건설업,143,923,270836080,81,60,0.3706293706293706,293430.2058504875,0.07638136511375948,6.454545454545454,0.449,1.387,0.537,0.791,88.0,0,0
충남,예산군,건설업,214,1321,405304060,94,71,0.4719626168224299,306816.0938682816,0.06245268735806207,6.172897196261682,0.214,0.858,1.3,0.7906,88.0,0,0
인천,서구,건설업,984,10685,4252534060,1812,589,0.4014227642276423,397991.0210575573,0.11235376696303229,10.858739837398375,-1.157,2.753,0.769,0.7884,87.9,3,3
인천,미추홀구,운수창고업,94,1296,312270880,30,57,0.44680851063829785,240949.75308641975,0.03356481481481482,13.787234042553191,1.488,-0.24,1.111,0.7861,87.9,0,0
대구,서구,건설업,130,881,271340580,78,44,0.43846153846153846,307991.5777525539,0.06923950056753689,6.776923076923077,0.194,1.115,1.048,0.7858,87.8,1,0
경기,시흥시,부동산업,148,2259,630007080,160,120,0.40540540540540543,278887.5962815405,0.0619743249225321,15.263513513513514,0.717,0.839,0.799,0.7851,87.8,0,0
서울,노원구,건설업,261,2349,846376860,244,249,0.367816091954023,360313.69093231164,0.10493827160493827,9.0,-0.632,2.471,0.516,0.7849,87.7,1,0
충남,서산시,건설업,418,4103,1619025720,604,296,0.40669856459330145,394595.593468194,0.10967584694126249,9.81578947368421,-1.111,2.651,0.808,0.7828,87.7,0,0
강원,속초시,부동산업,43,753,199243940,10,68,0.4186046511627907,264600.1859229748,0.05179282868525897,17.511627906976745,0.994,0.453,0.898,0.7817,87.6,0,0
강원,양양군,건설업,124,903,315492300,123,42,0.4112903225806452,349382.3920265781,0.09136212624584718,7.282258064516129,-0.47,1.956,0.843,0.7762,87.6,0,0
서울,강북구,전문과학기술,104,827,217217420,41,47,0.40384615384615385,262657.0979443773,0.053204353083434096,7.951923076923077,1.033,0.506,0.787,0.7755,87.5,0,0
경기,시흥시,건설업,738,6103,2210178000,762,306,0.45528455284552843,362146.15762739634,0.08749795182697034,8.269647696476964,-0.659,1.809,1.174,0.7747,87.5,3,3
광주,북구,건설업,683,5446,1897282440,605,325,0.4363103953147877,348380.910760191,0.08538376790304811,7.973645680819912,-0.455,1.729,1.031,0.7683,87.4,5,2
경기,용인시,운수창고업,313,7329,2106751820,612,588,0.3194888178913738,287454.1983899577,0.08186655751125665,23.415335463258785,0.558,1.595,0.152,0.7682,87.3,0,0
경기,안성시,숙박음식점업,65,594,151952960,50,52,0.2153846153846154,255813.06397306398,0.08585858585858586,9.138461538461538,1.172,1.747,-0.632,0.7622,87.3,0,0
경기,김포시,정보통신업,95,965,277862980,46,48,0.4842105263157895,287940.91191709845,0.04870466321243523,10.157894736842104,0.549,0.335,1.392,0.7588,87.2,0,0
전남,고흥군,기타,95,896,208482500,24,21,0.45263157894736844,232681.36160714287,0.025111607142857144,9.43157894736842,1.672,-0.561,1.154,0.7551,87.2,0,0
서울,강동구,교육서비스업,69,692,178133120,31,32,0.42028985507246375,257417.8034682081,0.04552023121387283,10.028985507246377,1.139,0.214,0.911,0.7548,87.1,0,0
대구,북구,건설업,485,3556,1182681420,357,186,0.44329896907216493,332587.575928009,0.07634983127109111,7.331958762886598,-0.211,1.385,1.084,0.753,87.1,0,0
전남,구례군,기타,55,565,130153840,22,16,0.4,230360.77876106196,0.033628318584070796,10.272727272727273,1.725,-0.237,0.758,0.7484,87.0,0,0
제주,제주시,부동산업,153,1858,442063120,45,39,0.477124183006536,237924.17653390742,0.022604951560818085,12.143790849673202,1.554,-0.656,1.339,0.7457,87.0,1,0
경북,울진군,제조업,65,536,153053600,40,31,0.38461538461538464,285547.7611940298,0.06623134328358209,8.246153846153845,0.593,1.001,0.642,0.7454,86.9,0,0
경남,김해시,숙박음식점업,89,987,253837380,88,72,0.23595505617977527,257180.7294832827,0.08105369807497467,11.089887640449438,1.144,1.564,-0.477,0.7437,86.9,0,0
경기,이천시,건설업,545,8179,3234494080,1299,476,0.3981651376146789,395463.2693483311,0.10850959775033622,15.007339449541284,-1.123,2.607,0.744,0.7428,86.8,0,0
경기,파주시,숙박음식점업,120,1202,331421440,120,91,0.25,275724.99168053246,0.08777038269550749,10.016666666666667,0.777,1.819,-0.372,0.7417,86.8,0,0
부산,사상구,건설업,191,1640,568941520,186,117,0.387434554973822,346915.56097560975,0.0923780487804878,8.586387434554974,-0.433,1.994,0.663,0.7416,86.7,0,0
경기,남양주시,건설업,931,7789,2685755980,882,397,0.4339419978517723,344813.9658492746,0.08210296572088843,8.366272824919442,-0.401,1.604,1.014,0.7389,86.7,6,0
제주,제주시,숙박음식점업,285,3308,853759500,244,225,0.28771929824561404,258089.32889963724,0.07088875453446192,11.60701754385965,1.126,1.178,-0.088,0.7387,86.6,4,0
경북,구미시,건설업,637,4874,1629756480,539,244,0.4207221350078493,334377.61181780876,0.08032416906032007,7.65149136577708,-0.239,1.536,0.914,0.7372,86.5,2,1
경기,하남시,숙박음식점업,118,1337,335721340,100,110,0.2288135593220339,251100.47868362005,0.07853403141361257,11.330508474576272,1.27,1.468,-0.531,0.7358,86.5,1,1
경북,의성군,기타,147,1190,267856440,42,37,0.38095238095238093,225089.44537815126,0.03319327731092437,8.095238095238095,1.847,-0.254,0.615,0.7357,86.4,0,0
전남,광양시,건설업,462,4441,1717944040,613,375,0.3658008658008658,386837.20783607295,0.11123620806124747,9.612554112554113,-1.007,2.711,0.5,0.7348,86.4,0,0
부산,수영구,숙박음식점업,104,1054,258772040,111,67,0.18269230769230768,245514.26944971536,0.08444022770398482,10.134615384615385,1.389,1.693,-0.879,0.7344,86.3,0,0
대전,중구,협회수리개인,55,828,211043280,37,34,0.41818181818181815,254883.1884057971,0.042874396135265704,15.054545454545455,1.192,0.114,0.895,0.7334,86.3,0,0
강원,춘천시,숙박음식점업,89,946,235012440,87,89,0.14606741573033707,248427.5264270613,0.09302325581395349,10.629213483146067,1.327,2.019,-1.154,0.7304,86.2,0,0
부산,해운대구,부동산업,194,2635,751264080,136,101,0.4845360824742268,285109.70777988614,0.04497153700189754,13.582474226804123,0.601,0.193,1.395,0.7297,86.2,0,0
세종,세종시,부동산업,179,4730,1197191420,306,112,0.4022346368715084,253106.00845665962,0.044186046511627906,26.424581005586592,1.228,0.164,0.775,0.7223,86.1,0,0
경남,통영시,전문과학기술,69,717,188913840,39,60,0.30434782608695654,263478.1589958159,0.06903765690376569,10.391304347826088,1.017,1.108,0.038,0.7207,86.1,0,0
부산,사상구,운수창고업,43,545,126190560,18,28,0.3488372093023256,231542.3119266055,0.04220183486238532,12.674418604651162,1.698,0.088,0.373,0.7195,86.0,0,0
경기,남양주시,정보통신업,123,804,238362740,36,27,0.5365853658536586,296471.0696517413,0.03917910447761194,6.536585365853658,0.395,-0.027,1.787,0.7184,86.0,0,0
서울,강북구,도소매업,168,1290,365238620,51,61,0.48214285714285715,283130.7131782946,0.043410852713178294,7.678571428571429,0.638,0.134,1.377,0.7162,85.9,0,0
전남,목포시,건설업,291,2031,608095820,131,91,0.4639175257731959,299407.09995076316,0.05465288035450517,6.979381443298969,0.343,0.561,1.239,0.7146,85.9,1,1
경기,양평군,숙박음식점업,36,880,257735480,78,68,0.3055555555555556,292881.2272727273,0.08295454545454546,24.444444444444443,0.459,1.636,0.047,0.7141,85.8,0,0
경기,군포시,숙박음식점업,53,567,138678940,41,38,0.24528301886792453,244583.6684303351,0.06966490299823633,10.69811320754717,1.409,1.131,-0.407,0.7111,85.7,0,0
전남,담양군,건설업,234,1940,671563080,163,118,0.47435897435897434,346166.5360824742,0.07242268041237114,8.290598290598291,-0.421,1.236,1.318,0.7109,85.7,0,0
부산,수영구,부동산업,59,615,191508940,40,35,0.4576271186440678,311396.65040650405,0.06097560975609756,10.423728813559322,0.136,0.801,1.192,0.7099,85.6,0,0
서울,성북구,숙박음식점업,69,585,148515460,37,36,0.30434782608695654,253872.5811965812,0.062393162393162394,8.478260869565217,1.212,0.855,0.038,0.7018,85.6,0,0
경기,화성시,부동산업,438,5912,1580050020,220,159,0.4931506849315068,267261.5054127199,0.032053450608930986,13.497716894977168,0.942,-0.297,1.46,0.7013,85.5,0,0
경북,영덕군,부동산업,17,582,170151580,41,43,0.35294117647058826,292356.6666666667,0.07216494845360824,34.23529411764706,0.469,1.226,0.404,0.6996,85.5,0,0
서울,성북구,건설업,262,2933,1085846300,398,170,0.3931297709923664,370216.94510739855,0.0968291851346744,11.194656488549619,-0.775,2.163,0.706,0.6981,85.4,0,0
