스냅샷,시도,시군구,업종대분류,가입자수,위험점수,위험백분위,이직률,인당보험료
2026-05,충남,홍성군,건설업,1949,0.8695,90.6,0.08260646485377117,334051.7393535146
2026-05,충남,홍성군,금융보험업,626,-1.7819,0.4,0.00878594249201278,459191.91693290736
2026-05,충남,홍성군,기타,2826,-0.0823,41.8,0.026008492569002124,278987.79193205945
2026-05,충남,홍성군,도소매업,1245,0.3317,70.2,0.02650602409638554,291407.5983935743
2026-05,충남,홍성군,보건사회복지,906,-1.3128,3.8,0.011037527593818985,404607.43929359823
2026-05,충남,홍성군,부동산업,1019,0.3486,71.5,0.018645731108930325,254617.46810598625
2026-05,충남,홍성군,전문과학기술,825,-0.2639,32.2,0.02303030303030303,383179.22424242424
2026-05,충남,홍성군,제조업,3074,-0.4914,23.8,0.028139232270657125,331429.1411841249
2026-05,충남,홍성군,협회수리개인,537,0.0784,51.7,0.019553072625698324,255943.61266294227
2026-05,충북,괴산군,건설업,872,1.2813,97.3,0.06708715596330275,264945.75688073394
2026-05,충북,괴산군,기타,1557,-0.4235,26.4,0.02023121387283237,345424.73988439306
2026-05,충북,괴산군,도소매업,795,-0.2254,33.6,0.038364779874213835,336806.61635220126
2026-05,충북,괴산군,전문과학기술,633,-0.3195,29.9,0.018167456556082148,338283.7598736177
2026-05,충북,괴산군,제조업,1786,-0.535,21.8,0.023236282194848825,360285.61030235165
2026-05,충북,단양군,건설업,632,1.7402,99.4,0.0981012658227848,266779.4936708861
2026-05,충북,단양군,기타,743,0.2577,64.9,0.02826379542395693,257971.68236877525
2026-05,충북,단양군,제조업,695,-0.6236,19.1,0.03525179856115108,391431.4244604317
2026-05,충북,보은군,건설업,1145,1.0686,94.7,0.11048034934497816,368822.39301310043
2026-05,충북,보은군,기타,723,0.3297,70.0,0.02074688796680498,236665.6154910097
2026-05,충북,보은군,제조업,2744,-1.2187,4.6,0.01403061224489796,442135.53935860057
2026-05,충북,영동군,건설업,872,1.0542,94.4,0.0676605504587156,269910.04587155965
2026-05,충북,영동군,기타,895,0.449,76.8,0.0335195530726257,236260.20111731844
2026-05,충북,영동군,제조업,1136,-0.7904,13.3,0.014964788732394365,406072.2711267606
2026-05,충북,옥천군,건설업,798,1.1385,95.8,0.07769423558897243,272681.7042606516
2026-05,충북,옥천군,기타,1479,-0.1427,37.5,0.022988505747126436,255002.47464503042
2026-05,충북,옥천군,제조업,2960,-0.5784,20.3,0.016554054054054055,342590.5135135135
2026-05,충북,음성군,건설업,2520,0.5852,82.4,0.07797619047619048,354956.05555555556
2026-05,충북,음성군,금융보험업,979,-1.84,0.2,0.010214504596527068,479555.3626149132
2026-05,충북,음성군,기타,3726,-0.0488,43.4,0.033950617283950615,291206.0815888352
2026-05,충북,음성군,농림어업,719,-0.2755,31.7,0.027121001390820583,293503.67176634213
2026-05,충북,음성군,도소매업,3662,-0.1766,35.7,0.022665210267613325,363821.7804478427
2026-05,충북,음성군,보건사회복지,578,-0.8286,12.0,0.0328719723183391,317461.937716263
2026-05,충북,음성군,부동산업,670,0.0804,51.9,0.055970149253731345,317465.3432835821
2026-05,충북,음성군,전문과학기술,4518,-0.5305,22.0,0.035413899955732624,393630.8587870739
2026-05,충북,음성군,제조업,24308,-0.6863,17.2,0.024374691459601777,369112.41813394765
2026-05,충북,제천시,건설업,1856,1.0789,94.9,0.06734913793103449,275791.0129310345
2026-05,충북,제천시,기타,3074,-0.0955,40.5,0.02586206896551724,261347.03318152245
2026-05,충북,제천시,도소매업,1385,0.472,78.2,0.04007220216606498,298702.5848375451
2026-05,충북,제천시,보건사회복지,1237,-0.8203,12.4,0.023848019401778497,322023.8480194018
2026-05,충북,제천시,부동산업,1121,0.5122,80.2,0.020517395182872437,237075.16503122213
2026-05,충북,제천시,전문과학기술,648,0.4032,74.9,0.033950617283950615,269795.2160493827
2026-05,충북,제천시,제조업,3947,-0.4717,24.5,0.025462376488472258,364547.5095008867
2026-05,충북,증평군,기타,1015,-0.0646,42.6,0.024630541871921183,251549.77339901478
2026-05,충북,증평군,도소매업,603,-0.0547,42.9,0.03897180762852405,350185.3399668325
2026-05,충북,증평군,제조업,1607,-0.5334,21.9,0.02924704418170504,379925.339141257
2026-05,충북,진천군,건설업,1353,1.313,97.8,0.10051736881005174,330924.0059127864
2026-05,충북,진천군,기타,3050,-0.389,27.5,0.023278688524590165,284205.2196721311
2026-05,충북,진천군,도소매업,2284,0.0627,50.6,0.042250437828371276,355591.62872154114
2026-05,충북,진천군,보건사회복지,505,-0.7485,15.2,0.03564356435643564,309427.48514851485
2026-05,충북,진천군,부동산업,1129,-0.1618,36.5,0.04428697962798937,331008.94596988487
2026-05,충북,진천군,운수창고업,1220,-0.1499,37.3,0.04180327868852459,322026.31147540984
2026-05,충북,진천군,전문과학기술,1682,-0.2819,31.3,0.03299643281807372,395176.7776456599
2026-05,충북,진천군,제조업,20504,-0.8377,11.6,0.026653335934451815,396856.5528677331
2026-05,충북,청주시,건설업,20544,0.979,93.1,0.11747955607476636,362088.11039719626
2026-05,충북,청주시,교육서비스업,607,0.8213,89.1,0.04612850082372323,238848.23723228995
2026-05,충북,청주시,금융보험업,1508,-1.6159,1.2,0.013262599469496022,479283.275862069
2026-05,충북,청주시,기타,26643,-0.2986,31.0,0.028225049731636826,303402.25049731636
2026-05,충북,청주시,도소매업,12038,0.1173,54.7,0.03497258680843994,322563.43412527
2026-05,충북,청주시,보건사회복지,12316,-0.9141,9.8,0.02983923351737577,329732.4423514128
2026-05,충북,청주시,부동산업,7748,0.3109,68.8,0.03478316985028394,279908.9390810532
2026-05,충북,청주시,수도하수폐기물,945,-0.452,25.3,0.030687830687830688,370545.8201058201
2026-05,충북,청주시,숙박음식점업,1661,1.0662,94.7,0.09030704394942805,252665.5267910897
2026-05,충북,청주시,운수창고업,4864,-0.0826,41.7,0.023848684210526317,314058.49095394736
2026-05,충북,청주시,전문과학기술,17650,-0.0537,43.0,0.04045325779036827,325447.2577903683
2026-05,충북,청주시,정보통신업,2843,-0.3238,29.7,0.03411888849806542,365290.48892015475
2026-05,충북,청주시,제조업,52205,-0.6704,17.6,0.027985825112537114,391992.3087826836
2026-05,충북,청주시,협회수리개인,1485,0.021,48.3,0.029966329966329967,307534.4915824916
2026-05,충북,충주시,건설업,2872,0.9946,93.6,0.0807799442896936,311401.3927576602
2026-05,충북,충주시,금융보험업,584,-1.3912,3.2,0.028253424657534245,448959.69178082194
2026-05,충북,충주시,기타,6120,-0.5217,22.5,0.026715686274509803,332758.9836601307
2026-05,충북,충주시,도소매업,2899,0.1128,54.3,0.026215936529837874,311240.29665401863
2026-05,충북,충주시,보건사회복지,1498,-0.7388,15.4,0.03271028037383177,301291.18825100135
2026-05,충북,충주시,부동산업,4656,0.4692,78.1,0.024484536082474227,222151.87285223368
2026-05,충북,충주시,전문과학기술,2380,0.2332,63.2,0.041176470588235294,286043.17647058825
2026-05,충북,충주시,제조업,14540,-1.0188,7.6,0.01905089408528198,419675.27097661624
2026-05,충북,충주시,협회수리개인,694,-0.2783,31.6,0.035302593659942365,322585.15850144095
